datetime,registered_count,direct_count,total_count,hour,day_of_month,month,year,day_of_week,is_weekend,date,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh,is_holiday
2012-06-19 03:00:00,7,1,8,3,19,6,2012,1,False,2012-06-19,clouds,20.2,22.0,78.0,7.0,False
2012-06-19 04:00:00,9,1,10,4,19,6,2012,1,False,2012-06-19,clouds,20.2,22.0,78.0,9.0,False
2012-06-19 05:00:00,34,3,37,5,19,6,2012,1,False,2012-06-19,clouds,20.2,22.0,78.0,13.0,False
2012-06-19 06:00:00,152,9,161,6,19,6,2012,1,False,2012-06-19,clouds,20.2,22.0,78.0,7.0,False
2012-06-19 07:00:00,462,18,480,7,19,6,2012,1,False,2012-06-19,clouds,20.2,22.0,78.0,9.0,False
2012-06-19 08:00:00,633,40,673,8,19,6,2012,1,False,2012-06-19,clouds,20.2,22.0,78.0,11.0,False
2012-06-19 09:00:00,288,40,328,9,19,6,2012,1,False,2012-06-19,clear,22.1,24.0,73.0,6.0,False
2012-06-19 10:00:00,136,44,180,10,19,6,2012,1,False,2012-06-19,clear,22.1,24.0,73.0,6.0,False
2012-06-19 11:00:00,174,56,230,11,19,6,2012,1,False,2012-06-19,clear,23.0,25.0,69.0,9.0,False
2012-06-19 12:00:00,222,70,292,12,19,6,2012,1,False,2012-06-19,clear,24.9,27.0,65.0,6.0,False
2012-06-19 13:00:00,203,69,272,13,19,6,2012,1,False,2012-06-19,clear,26.8,29.0,58.0,9.0,False
2012-06-19 14:00:00,166,61,227,14,19,6,2012,1,False,2012-06-19,clear,27.7,31.0,58.0,7.0,False
2012-06-19 15:00:00,187,72,259,15,19,6,2012,1,False,2012-06-19,clear,28.7,33.0,59.0,11.0,False
2012-06-19 16:00:00,286,48,334,16,19,6,2012,1,False,2012-06-19,clear,29.6,34.0,55.0,15.0,False
2012-06-19 17:00:00,725,86,811,17,19,6,2012,1,False,2012-06-19,clear,29.6,34.0,55.0,13.0,False
2012-06-19 18:00:00,704,91,795,18,19,6,2012,1,False,2012-06-19,clear,29.6,34.0,55.0,11.0,False
2012-06-19 19:00:00,432,82,514,19,19,6,2012,1,False,2012-06-19,clear,29.6,35.0,59.0,15.0,False
2012-06-19 20:00:00,399,59,458,20,19,6,2012,1,False,2012-06-19,clear,29.6,34.0,55.0,17.0,False
2012-06-19 21:00:00,239,37,276,21,19,6,2012,1,False,2012-06-19,clear,27.7,31.0,62.0,11.0,False
2012-06-19 22:00:00,240,51,291,22,19,6,2012,1,False,2012-06-19,clear,25.8,30.0,79.0,6.0,False
2012-06-19 23:00:00,102,23,125,23,19,6,2012,1,False,2012-06-19,clear,25.8,30.0,79.0,9.0,False
2012-06-20 00:00:00,48,5,53,0,20,6,2012,2,False,2012-06-20,clear,24.9,28.0,79.0,13.0,False
2012-06-20 01:00:00,20,7,27,1,20,6,2012,2,False,2012-06-20,clear,24.0,26.0,79.0,13.0,False
2012-06-20 02:00:00,5,1,6,2,20,6,2012,2,False,2012-06-20,clear,23.0,24.0,83.0,11.0,False
2012-06-20 03:00:00,6,2,8,3,20,6,2012,2,False,2012-06-20,clear,23.0,24.0,83.0,9.0,False
2012-06-20 04:00:00,6,1,7,4,20,6,2012,2,False,2012-06-20,clear,23.0,24.0,83.0,6.0,False
2012-06-20 05:00:00,37,2,39,5,20,6,2012,2,False,2012-06-20,clear,23.0,24.0,83.0,6.0,False
2012-06-20 06:00:00,156,9,165,6,20,6,2012,2,False,2012-06-20,clouds,22.1,22.0,89.0,6.0,False
2012-06-20 07:00:00,444,20,464,7,20,6,2012,2,False,2012-06-20,clouds,23.0,23.0,89.0,0.0,False
2012-06-20 08:00:00,600,43,643,8,20,6,2012,2,False,2012-06-20,clouds,24.9,28.0,79.0,7.0,False
2012-06-20 09:00:00,276,40,316,9,20,6,2012,2,False,2012-06-20,clouds,25.8,30.0,74.0,0.0,False
2012-06-20 10:00:00,126,41,167,10,20,6,2012,2,False,2012-06-20,clear,30.5,35.0,52.0,9.0,False
2012-06-20 11:00:00,134,54,188,11,20,6,2012,2,False,2012-06-20,clear,31.5,36.0,49.0,13.0,False
2012-06-20 12:00:00,150,30,180,12,20,6,2012,2,False,2012-06-20,clear,32.4,37.0,47.0,11.0,False
2012-06-20 13:00:00,163,48,211,13,20,6,2012,2,False,2012-06-20,clear,32.4,36.0,44.0,7.0,False
2012-06-20 14:00:00,134,56,190,14,20,6,2012,2,False,2012-06-20,clear,33.4,37.0,39.0,13.0,False
2012-06-20 15:00:00,143,36,179,15,20,6,2012,2,False,2012-06-20,clear,34.3,38.0,35.0,0.0,False
2012-06-20 16:00:00,284,51,335,16,20,6,2012,2,False,2012-06-20,clear,34.3,38.0,35.0,7.0,False
2012-06-20 17:00:00,611,80,691,17,20,6,2012,2,False,2012-06-20,clear,34.3,38.0,37.0,0.0,False
2012-06-20 18:00:00,591,81,672,18,20,6,2012,2,False,2012-06-20,clear,34.3,38.0,37.0,0.0,False
2012-06-20 19:00:00,449,90,539,19,20,6,2012,2,False,2012-06-20,clear,33.4,36.0,37.0,17.0,False
2012-06-20 20:00:00,326,81,407,20,20,6,2012,2,False,2012-06-20,clear,32.4,35.0,39.0,15.0,False
2012-06-20 21:00:00,302,42,344,21,20,6,2012,2,False,2012-06-20,clear,31.5,34.0,44.0,6.0,False
2012-06-20 22:00:00,226,31,257,22,20,6,2012,2,False,2012-06-20,clear,30.5,34.0,46.0,7.0,False
2012-06-20 23:00:00,102,21,123,23,20,6,2012,2,False,2012-06-20,clear,28.7,33.0,59.0,7.0,False
2012-06-21 00:00:00,53,16,69,0,21,6,2012,3,False,2012-06-21,clear,26.8,30.0,70.0,6.0,False
2012-06-21 01:00:00,16,2,18,1,21,6,2012,3,False,2012-06-21,clear,25.8,30.0,79.0,9.0,False
2012-06-21 02:00:00,7,11,18,2,21,6,2012,3,False,2012-06-21,clear,25.8,30.0,79.0,7.0,False
2012-06-21 03:00:00,8,3,11,3,21,6,2012,3,False,2012-06-21,clear,25.8,30.0,74.0,0.0,False
2012-06-21 04:00:00,11,1,12,4,21,6,2012,3,False,2012-06-21,clear,24.9,28.0,84.0,6.0,False
2012-06-21 05:00:00,37,3,40,5,21,6,2012,3,False,2012-06-21,clear,24.9,28.0,84.0,7.0,False
2012-06-21 06:00:00,147,3,150,6,21,6,2012,3,False,2012-06-21,clouds,24.9,28.0,84.0,6.0,False
2012-06-21 07:00:00,437,26,463,7,21,6,2012,3,False,2012-06-21,clouds,24.9,28.0,84.0,6.0,False
2012-06-21 08:00:00,563,27,590,8,21,6,2012,3,False,2012-06-21,clear,26.8,30.0,70.0,0.0,False
2012-06-21 09:00:00,224,32,256,9,21,6,2012,3,False,2012-06-21,clear,29.6,34.0,55.0,13.0,False
2012-06-21 10:00:00,114,36,150,10,21,6,2012,3,False,2012-06-21,clear,31.5,36.0,49.0,7.0,False
2012-06-21 11:00:00,121,40,161,11,21,6,2012,3,False,2012-06-21,clear,32.4,36.0,41.0,9.0,False
2012-06-21 12:00:00,182,33,215,12,21,6,2012,3,False,2012-06-21,clear,34.3,38.0,35.0,13.0,False
2012-06-21 13:00:00,141,31,172,13,21,6,2012,3,False,2012-06-21,clear,34.3,38.0,35.0,0.0,False
2012-06-21 14:00:00,149,27,176,14,21,6,2012,3,False,2012-06-21,clear,33.4,36.0,37.0,11.0,False
2012-06-21 15:00:00,154,40,194,15,21,6,2012,3,False,2012-06-21,clear,35.2,39.0,33.0,11.0,False
2012-06-21 16:00:00,283,37,320,16,21,6,2012,3,False,2012-06-21,clear,34.3,38.0,35.0,9.0,False
2012-06-21 17:00:00,535,80,615,17,21,6,2012,3,False,2012-06-21,clear,33.4,36.0,37.0,0.0,False
2012-06-21 18:00:00,562,78,640,18,21,6,2012,3,False,2012-06-21,clear,32.4,36.0,41.0,13.0,False
2012-06-21 19:00:00,415,84,499,19,21,6,2012,3,False,2012-06-21,clear,33.4,37.0,39.0,15.0,False
2012-06-21 20:00:00,357,79,436,20,21,6,2012,3,False,2012-06-21,clear,32.4,36.0,44.0,13.0,False
2012-06-21 21:00:00,256,55,311,21,21,6,2012,3,False,2012-06-21,clear,30.5,35.0,52.0,13.0,False
2012-06-21 22:00:00,221,22,243,22,21,6,2012,3,False,2012-06-21,clear,29.6,36.0,63.0,11.0,False
2012-06-21 23:00:00,134,12,146,23,21,6,2012,3,False,2012-06-21,clear,29.6,35.0,59.0,6.0,False
2012-06-22 00:00:00,77,16,93,0,22,6,2012,4,False,2012-06-22,clouds,27.7,32.0,70.0,7.0,False
2012-06-22 01:00:00,28,3,31,1,22,6,2012,4,False,2012-06-22,clear,27.7,33.0,75.0,11.0,False
2012-06-22 02:00:00,12,0,12,2,22,6,2012,4,False,2012-06-22,clear,26.8,31.0,79.0,0.0,False
2012-06-22 03:00:00,6,1,7,3,22,6,2012,4,False,2012-06-22,clear,26.8,31.0,79.0,0.0,False
2012-06-22 04:00:00,7,3,10,4,22,6,2012,4,False,2012-06-22,clouds,27.7,32.0,66.0,0.0,False
2012-06-22 05:00:00,35,3,38,5,22,6,2012,4,False,2012-06-22,clouds,26.8,30.0,66.0,6.0,False
2012-06-22 06:00:00,118,4,122,6,22,6,2012,4,False,2012-06-22,clouds,26.8,30.0,66.0,0.0,False
2012-06-22 07:00:00,340,19,359,7,22,6,2012,4,False,2012-06-22,clear,26.8,29.0,58.0,11.0,False
2012-06-22 08:00:00,564,49,613,8,22,6,2012,4,False,2012-06-22,clear,27.7,30.0,55.0,9.0,False
2012-06-22 09:00:00,278,55,333,9,22,6,2012,4,False,2012-06-22,clear,27.7,31.0,58.0,15.0,False
2012-06-22 10:00:00,133,52,185,10,22,6,2012,4,False,2012-06-22,clear,29.6,33.0,52.0,24.0,False
2012-06-22 11:00:00,160,76,236,11,22,6,2012,4,False,2012-06-22,clear,29.6,33.0,49.0,11.0,False
2012-06-22 12:00:00,191,63,254,12,22,6,2012,4,False,2012-06-22,clear,31.5,36.0,49.0,9.0,False
2012-06-22 13:00:00,228,72,300,13,22,6,2012,4,False,2012-06-22,clear,33.4,37.0,39.0,15.0,False
2012-06-22 14:00:00,198,65,263,14,22,6,2012,4,False,2012-06-22,clear,33.4,37.0,39.0,15.0,False
2012-06-22 15:00:00,212,72,284,15,22,6,2012,4,False,2012-06-22,clear,34.3,38.0,35.0,24.0,False
2012-06-22 16:00:00,313,67,380,16,22,6,2012,4,False,2012-06-22,clear,34.3,37.0,31.0,15.0,False
2012-06-22 17:00:00,551,95,646,17,22,6,2012,4,False,2012-06-22,clouds,30.5,32.0,38.0,11.0,False
2012-06-22 18:00:00,443,62,505,18,22,6,2012,4,False,2012-06-22,clouds,29.6,34.0,55.0,13.0,False
2012-06-22 19:00:00,317,45,362,19,22,6,2012,4,False,2012-06-22,clouds,27.7,30.0,55.0,35.0,False
2012-06-22 20:00:00,171,31,202,20,22,6,2012,4,False,2012-06-22,clouds,27.7,30.0,55.0,35.0,False
2012-06-22 21:00:00,177,40,217,21,22,6,2012,4,False,2012-06-22,light_rain,24.0,26.0,65.0,19.0,False
2012-06-22 22:00:00,155,42,197,22,22,6,2012,4,False,2012-06-22,clear,24.0,26.0,69.0,9.0,False
2012-06-22 23:00:00,145,29,174,23,22,6,2012,4,False,2012-06-22,clouds,23.0,25.0,74.0,0.0,False
2012-06-23 00:00:00,102,14,116,0,23,6,2012,5,True,2012-06-23,clear,22.1,22.0,83.0,0.0,False
2012-06-23 01:00:00,107,16,123,1,23,6,2012,5,True,2012-06-23,clear,23.0,24.0,78.0,9.0,False
2012-06-23 02:00:00,75,18,93,2,23,6,2012,5,True,2012-06-23,clouds,22.1,22.0,83.0,13.0,False
2012-06-23 03:00:00,32,10,42,3,23,6,2012,5,True,2012-06-23,clouds,22.1,22.0,83.0,6.0,False
2012-06-23 04:00:00,13,6,19,4,23,6,2012,5,True,2012-06-23,clouds,22.1,22.0,83.0,11.0,False
2012-06-23 05:00:00,11,1,12,5,23,6,2012,5,True,2012-06-23,clouds,22.1,22.0,83.0,13.0,False
2012-06-23 06:00:00,37,10,47,6,23,6,2012,5,True,2012-06-23,clear,22.1,22.0,83.0,6.0,False
2012-06-23 07:00:00,59,19,78,7,23,6,2012,5,True,2012-06-23,clear,22.1,22.0,83.0,11.0,False
2012-06-23 08:00:00,133,34,167,8,23,6,2012,5,True,2012-06-23,clear,24.0,26.0,69.0,15.0,False
2012-06-23 09:00:00,247,85,332,9,23,6,2012,5,True,2012-06-23,clear,25.8,29.0,62.0,13.0,False
2012-06-23 10:00:00,317,177,494,10,23,6,2012,5,True,2012-06-23,clear,26.8,29.0,55.0,13.0,False
2012-06-23 11:00:00,349,167,516,11,23,6,2012,5,True,2012-06-23,clear,27.7,29.0,48.0,15.0,False
2012-06-23 12:00:00,399,203,602,12,23,6,2012,5,True,2012-06-23,clear,29.6,32.0,43.0,13.0,False
2012-06-23 13:00:00,338,226,564,13,23,6,2012,5,True,2012-06-23,clear,30.5,32.0,34.0,13.0,False
2012-06-23 14:00:00,371,238,609,14,23,6,2012,5,True,2012-06-23,clear,28.7,29.0,33.0,17.0,False
2012-06-23 15:00:00,266,217,483,15,23,6,2012,5,True,2012-06-23,clear,31.5,32.0,30.0,22.0,False
2012-06-23 16:00:00,317,196,513,16,23,6,2012,5,True,2012-06-23,clear,31.5,31.0,26.0,20.0,False
2012-06-23 17:00:00,316,214,530,17,23,6,2012,5,True,2012-06-23,clear,30.5,31.0,26.0,17.0,False
2012-06-23 18:00:00,287,194,481,18,23,6,2012,5,True,2012-06-23,clear,30.5,31.0,26.0,20.0,False
2012-06-23 19:00:00,240,185,425,19,23,6,2012,5,True,2012-06-23,clear,29.6,30.0,27.0,13.0,False
2012-06-23 20:00:00,228,158,386,20,23,6,2012,5,True,2012-06-23,clear,28.7,29.0,31.0,13.0,False
2012-06-23 21:00:00,223,99,322,21,23,6,2012,5,True,2012-06-23,clear,27.7,28.0,33.0,9.0,False
2012-06-23 22:00:00,178,101,279,22,23,6,2012,5,True,2012-06-23,clear,26.8,27.0,37.0,7.0,False
2012-06-23 23:00:00,156,69,225,23,23,6,2012,5,True,2012-06-23,clear,25.8,27.0,44.0,0.0,False
2012-06-24 00:00:00,132,31,163,0,24,6,2012,6,True,2012-06-24,clear,24.9,27.0,51.0,0.0,False
2012-06-24 01:00:00,88,39,127,1,24,6,2012,6,True,2012-06-24,clouds,24.0,26.0,54.0,6.0,False
2012-06-24 02:00:00,80,34,114,2,24,6,2012,6,True,2012-06-24,clouds,24.0,26.0,51.0,0.0,False
2012-06-24 03:00:00,41,19,60,3,24,6,2012,6,True,2012-06-24,clouds,23.0,25.0,65.0,6.0,False
2012-06-24 04:00:00,9,4,13,4,24,6,2012,6,True,2012-06-24,clouds,23.0,25.0,65.0,0.0,False
2012-06-24 05:00:00,7,1,8,5,24,6,2012,6,True,2012-06-24,clear,21.1,24.0,69.0,9.0,False
2012-06-24 06:00:00,19,6,25,6,24,6,2012,6,True,2012-06-24,clear,22.1,24.0,65.0,11.0,False
2012-06-24 07:00:00,48,23,71,7,24,6,2012,6,True,2012-06-24,clear,22.1,24.0,69.0,7.0,False
2012-06-24 08:00:00,103,38,141,8,24,6,2012,6,True,2012-06-24,clear,24.9,27.0,58.0,0.0,False
2012-06-24 09:00:00,169,63,232,9,24,6,2012,6,True,2012-06-24,clear,25.8,28.0,51.0,0.0,False
2012-06-24 10:00:00,291,161,452,10,24,6,2012,6,True,2012-06-24,clear,27.7,29.0,40.0,0.0,False
2012-06-24 11:00:00,291,215,506,11,24,6,2012,6,True,2012-06-24,clear,27.7,29.0,40.0,9.0,False
2012-06-24 12:00:00,329,227,556,12,24,6,2012,6,True,2012-06-24,clear,29.6,30.0,33.0,15.0,False
2012-06-24 13:00:00,348,237,585,13,24,6,2012,6,True,2012-06-24,clear,29.6,30.0,33.0,19.0,False
2012-06-24 14:00:00,298,253,551,14,24,6,2012,6,True,2012-06-24,clear,31.5,32.0,30.0,20.0,False
2012-06-24 15:00:00,290,197,487,15,24,6,2012,6,True,2012-06-24,clear,32.4,33.0,28.0,15.0,False
2012-06-24 16:00:00,280,181,461,16,24,6,2012,6,True,2012-06-24,clear,31.5,32.0,30.0,17.0,False
2012-06-24 17:00:00,329,203,532,17,24,6,2012,6,True,2012-06-24,clear,31.5,32.0,32.0,17.0,False
2012-06-24 18:00:00,348,186,534,18,24,6,2012,6,True,2012-06-24,clear,30.5,32.0,34.0,17.0,False
2012-06-24 19:00:00,247,176,423,19,24,6,2012,6,True,2012-06-24,clear,29.6,31.0,38.0,20.0,False
2012-06-24 20:00:00,224,108,332,20,24,6,2012,6,True,2012-06-24,clear,28.7,30.0,46.0,17.0,False
2012-06-24 21:00:00,177,76,253,21,24,6,2012,6,True,2012-06-24,clear,27.7,30.0,55.0,15.0,False
2012-06-24 22:00:00,125,53,178,22,24,6,2012,6,True,2012-06-24,clear,26.8,29.0,55.0,7.0,False
2012-06-24 23:00:00,67,20,87,23,24,6,2012,6,True,2012-06-24,clear,26.8,29.0,58.0,7.0,False
2012-06-25 00:00:00,37,31,68,0,25,6,2012,0,False,2012-06-25,clear,25.8,29.0,62.0,17.0,False
2012-06-25 01:00:00,20,11,31,1,25,6,2012,0,False,2012-06-25,clear,24.9,27.0,65.0,15.0,False
2012-06-25 02:00:00,10,4,14,2,25,6,2012,0,False,2012-06-25,clear,24.9,27.0,70.0,15.0,False
2012-06-25 03:00:00,4,1,5,3,25,6,2012,0,False,2012-06-25,clear,24.0,26.0,69.0,17.0,False
2012-06-25 04:00:00,4,0,4,4,25,6,2012,0,False,2012-06-25,clear,23.0,24.0,78.0,17.0,False
2012-06-25 05:00:00,42,1,43,5,25,6,2012,0,False,2012-06-25,clear,23.0,25.0,74.0,11.0,False
2012-06-25 06:00:00,147,11,158,6,25,6,2012,0,False,2012-06-25,clear,22.1,23.0,78.0,11.0,False
2012-06-25 07:00:00,455,30,485,7,25,6,2012,0,False,2012-06-25,clear,23.0,25.0,74.0,15.0,False
2012-06-25 08:00:00,555,53,608,8,25,6,2012,0,False,2012-06-25,clear,23.0,25.0,69.0,13.0,False
2012-06-25 09:00:00,231,37,268,9,25,6,2012,0,False,2012-06-25,clear,24.9,27.0,65.0,13.0,False
2012-06-25 10:00:00,126,58,184,10,25,6,2012,0,False,2012-06-25,clear,27.7,30.0,55.0,11.0,False
2012-06-25 11:00:00,127,54,181,11,25,6,2012,0,False,2012-06-25,clear,29.6,32.0,43.0,22.0,False
2012-06-25 12:00:00,196,74,270,12,25,6,2012,0,False,2012-06-25,clouds,27.7,29.0,45.0,20.0,False
2012-06-25 13:00:00,181,79,260,13,25,6,2012,0,False,2012-06-25,clear,25.8,28.0,51.0,20.0,False
2012-06-25 14:00:00,161,90,251,14,25,6,2012,0,False,2012-06-25,clear,28.7,30.0,43.0,17.0,False
2012-06-25 15:00:00,168,65,233,15,25,6,2012,0,False,2012-06-25,clear,28.7,29.0,38.0,31.0,False
2012-06-25 16:00:00,310,104,414,16,25,6,2012,0,False,2012-06-25,clear,29.6,30.0,31.0,26.0,False
2012-06-25 17:00:00,757,76,833,17,25,6,2012,0,False,2012-06-25,clear,29.6,29.0,24.0,31.0,False
2012-06-25 18:00:00,691,100,791,18,25,6,2012,0,False,2012-06-25,clear,27.7,28.0,27.0,30.0,False
2012-06-25 19:00:00,508,74,582,19,25,6,2012,0,False,2012-06-25,clear,26.8,27.0,27.0,31.0,False
2012-06-25 20:00:00,375,100,475,20,25,6,2012,0,False,2012-06-25,clear,25.8,27.0,30.0,30.0,False
2012-06-25 21:00:00,281,50,331,21,25,6,2012,0,False,2012-06-25,clear,24.0,25.0,30.0,22.0,False
2012-06-25 22:00:00,166,21,187,22,25,6,2012,0,False,2012-06-25,clear,23.0,25.0,29.0,26.0,False
2012-06-25 23:00:00,88,15,103,23,25,6,2012,0,False,2012-06-25,clear,22.1,25.0,33.0,22.0,False
2012-06-26 00:00:00,29,8,37,0,26,6,2012,1,False,2012-06-26,clear,21.1,25.0,33.0,22.0,False
2012-06-26 01:00:00,19,11,30,1,26,6,2012,1,False,2012-06-26,clear,20.2,25.0,35.0,26.0,False
2012-06-26 02:00:00,7,2,9,2,26,6,2012,1,False,2012-06-26,clear,18.3,19.0,43.0,19.0,False
2012-06-26 03:00:00,7,2,9,3,26,6,2012,1,False,2012-06-26,clear,17.4,18.0,45.0,19.0,False
2012-06-26 04:00:00,9,1,10,4,26,6,2012,1,False,2012-06-26,clear,17.4,18.0,45.0,20.0,False
2012-06-26 05:00:00,36,3,39,5,26,6,2012,1,False,2012-06-26,clear,16.4,17.0,48.0,26.0,False
2012-06-26 06:00:00,176,12,188,6,26,6,2012,1,False,2012-06-26,clear,16.4,17.0,52.0,20.0,False
2012-06-26 07:00:00,531,21,552,7,26,6,2012,1,False,2012-06-26,clear,16.4,17.0,52.0,24.0,False
2012-06-26 08:00:00,622,34,656,8,26,6,2012,1,False,2012-06-26,clear,18.3,19.0,49.0,22.0,False
2012-06-26 09:00:00,298,30,328,9,26,6,2012,1,False,2012-06-26,clear,19.3,20.0,46.0,28.0,False
2012-06-26 10:00:00,153,37,190,10,26,6,2012,1,False,2012-06-26,clear,21.1,25.0,41.0,24.0,False
2012-06-26 11:00:00,189,46,235,11,26,6,2012,1,False,2012-06-26,clear,22.1,25.0,36.0,28.0,False
2012-06-26 12:00:00,228,80,308,12,26,6,2012,1,False,2012-06-26,clear,23.0,25.0,34.0,30.0,False
2012-06-26 13:00:00,232,74,306,13,26,6,2012,1,False,2012-06-26,clear,24.9,26.0,30.0,31.0,False
2012-06-26 14:00:00,186,81,267,14,26,6,2012,1,False,2012-06-26,clear,24.9,26.0,30.0,31.0,False
2012-06-26 15:00:00,229,88,317,15,26,6,2012,1,False,2012-06-26,clear,25.8,27.0,28.0,31.0,False
2012-06-26 16:00:00,349,67,416,16,26,6,2012,1,False,2012-06-26,clear,25.8,26.0,26.0,33.0,False
2012-06-26 17:00:00,796,104,900,17,26,6,2012,1,False,2012-06-26,clear,25.8,27.0,28.0,28.0,False
2012-06-26 18:00:00,719,105,824,18,26,6,2012,1,False,2012-06-26,clear,25.8,27.0,28.0,24.0,False
2012-06-26 19:00:00,529,83,612,19,26,6,2012,1,False,2012-06-26,clear,25.8,27.0,28.0,15.0,False
2012-06-26 20:00:00,417,88,505,20,26,6,2012,1,False,2012-06-26,clear,24.9,26.0,30.0,19.0,False
2012-06-26 21:00:00,267,61,328,21,26,6,2012,1,False,2012-06-26,clear,24.0,26.0,34.0,13.0,False
2012-06-26 22:00:00,219,26,245,22,26,6,2012,1,False,2012-06-26,clear,23.0,25.0,34.0,17.0,False
2012-06-26 23:00:00,118,13,131,23,26,6,2012,1,False,2012-06-26,clear,21.1,25.0,41.0,9.0,False
2012-06-27 00:00:00,39,15,54,0,27,6,2012,2,False,2012-06-27,clear,21.1,25.0,41.0,13.0,False
2012-06-27 01:00:00,18,5,23,1,27,6,2012,2,False,2012-06-27,clear,20.2,25.0,43.0,11.0,False
2012-06-27 02:00:00,12,2,14,2,27,6,2012,2,False,2012-06-27,clear,18.3,19.0,49.0,9.0,False
2012-06-27 03:00:00,7,1,8,3,27,6,2012,2,False,2012-06-27,clear,19.3,20.0,46.0,6.0,False
2012-06-27 04:00:00,11,0,11,4,27,6,2012,2,False,2012-06-27,clear,20.2,25.0,40.0,17.0,False
2012-06-27 05:00:00,34,2,36,5,27,6,2012,2,False,2012-06-27,clear,20.2,25.0,43.0,19.0,False
2012-06-27 06:00:00,193,7,200,6,27,6,2012,2,False,2012-06-27,clear,19.3,20.0,46.0,19.0,False
2012-06-27 07:00:00,498,29,527,7,27,6,2012,2,False,2012-06-27,clear,20.2,25.0,43.0,24.0,False
2012-06-27 08:00:00,638,49,687,8,27,6,2012,2,False,2012-06-27,clear,21.1,25.0,43.0,22.0,False
2012-06-27 09:00:00,253,29,282,9,27,6,2012,2,False,2012-06-27,clear,23.0,25.0,41.0,24.0,False
2012-06-27 10:00:00,138,34,172,10,27,6,2012,2,False,2012-06-27,clear,24.9,26.0,37.0,17.0,False
2012-06-27 11:00:00,145,64,209,11,27,6,2012,2,False,2012-06-27,clear,26.8,27.0,30.0,22.0,False
2012-06-27 12:00:00,245,77,322,12,27,6,2012,2,False,2012-06-27,clear,27.7,28.0,29.0,20.0,False
2012-06-27 13:00:00,244,77,321,13,27,6,2012,2,False,2012-06-27,clear,29.6,30.0,27.0,22.0,False
2012-06-27 14:00:00,192,78,270,14,27,6,2012,2,False,2012-06-27,clear,29.6,29.0,24.0,24.0,False
2012-06-27 15:00:00,188,61,249,15,27,6,2012,2,False,2012-06-27,clear,29.6,30.0,26.0,31.0,False
2012-06-27 16:00:00,337,55,392,16,27,6,2012,2,False,2012-06-27,clear,30.5,30.0,24.0,30.0,False
2012-06-27 17:00:00,730,113,843,17,27,6,2012,2,False,2012-06-27,clear,30.5,30.0,24.0,26.0,False
2012-06-27 18:00:00,719,85,804,18,27,6,2012,2,False,2012-06-27,clear,29.6,30.0,27.0,22.0,False
2012-06-27 19:00:00,542,101,643,19,27,6,2012,2,False,2012-06-27,clear,28.7,29.0,29.0,22.0,False
2012-06-27 20:00:00,369,76,445,20,27,6,2012,2,False,2012-06-27,clear,27.7,28.0,31.0,13.0,False
2012-06-27 21:00:00,313,54,367,21,27,6,2012,2,False,2012-06-27,clear,26.8,27.0,35.0,9.0,False
2012-06-27 22:00:00,245,52,297,22,27,6,2012,2,False,2012-06-27,clear,25.8,27.0,39.0,6.0,False
2012-06-27 23:00:00,148,11,159,23,27,6,2012,2,False,2012-06-27,clear,24.0,26.0,47.0,9.0,False
2012-06-28 00:00:00,52,2,54,0,28,6,2012,3,False,2012-06-28,clear,23.0,25.0,50.0,7.0,False
2012-06-28 01:00:00,14,11,25,1,28,6,2012,3,False,2012-06-28,clear,23.0,25.0,54.0,0.0,False
2012-06-28 02:00:00,12,1,13,2,28,6,2012,3,False,2012-06-28,clear,23.0,25.0,50.0,6.0,False
2012-06-28 03:00:00,6,1,7,3,28,6,2012,3,False,2012-06-28,clear,23.0,25.0,50.0,6.0,False
2012-06-28 04:00:00,11,0,11,4,28,6,2012,3,False,2012-06-28,clear,21.1,24.0,61.0,7.0,False
2012-06-28 05:00:00,39,8,47,5,28,6,2012,3,False,2012-06-28,clear,21.1,25.0,57.0,6.0,False
2012-06-28 06:00:00,185,8,193,6,28,6,2012,3,False,2012-06-28,clear,21.1,25.0,57.0,6.0,False
2012-06-28 07:00:00,484,24,508,7,28,6,2012,3,False,2012-06-28,clear,21.1,24.0,61.0,7.0,False
2012-06-28 08:00:00,577,40,617,8,28,6,2012,3,False,2012-06-28,clear,23.0,25.0,50.0,9.0,False
2012-06-28 09:00:00,318,33,351,9,28,6,2012,3,False,2012-06-28,clear,24.9,27.0,54.0,11.0,False
2012-06-28 10:00:00,144,40,184,10,28,6,2012,3,False,2012-06-28,clear,26.8,28.0,48.0,13.0,False
2012-06-28 11:00:00,170,41,211,11,28,6,2012,3,False,2012-06-28,clear,29.6,30.0,31.0,13.0,False
2012-06-28 12:00:00,227,49,276,12,28,6,2012,3,False,2012-06-28,clear,31.5,31.0,26.0,19.0,False
2012-06-28 13:00:00,205,31,236,13,28,6,2012,3,False,2012-06-28,clear,32.4,33.0,26.0,15.0,False
2012-06-28 14:00:00,188,66,254,14,28,6,2012,3,False,2012-06-28,clear,32.4,32.0,25.0,22.0,False
2012-06-28 15:00:00,195,24,219,15,28,6,2012,3,False,2012-06-28,clear,32.4,32.0,25.0,22.0,False
2012-06-28 16:00:00,331,56,387,16,28,6,2012,3,False,2012-06-28,clear,33.4,33.0,23.0,13.0,False
2012-06-28 17:00:00,634,71,705,17,28,6,2012,3,False,2012-06-28,clear,33.4,33.0,22.0,13.0,False
